[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000112s) PRAGMA foreign_keys = 1
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000043s) PRAGMA case_sensitive_like = 1
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.004831s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 1) AND (`day` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000098s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 6)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 14)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 0)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000097s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 15)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 16)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 2)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 17)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000126s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 3)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000078s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 18)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 4)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 19)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000090s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 5)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000094s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 20)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 6)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000087s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 21)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 0)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000133s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 22)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000088s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000077s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 23)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000081s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 2)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000084s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 24)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 3)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000096s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 25)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000111s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 4)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 26)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000079s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 5)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000083s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 27)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000072s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 6)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000089s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 28)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000077s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 5) AND (`occurrence_weekday` = 0)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 29)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 5) AND (`occurrence_weekday` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000080s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`day` = 30)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 11) AND (`occurrence_week` = 5) AND (`occurrence_weekday` = 2)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000082s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 1) AND (`occurrence_weekday` = 3)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000082s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 2)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 1) AND (`occurrence_weekday` = 4)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000081s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 3)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 1) AND (`occurrence_weekday` = 5)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 4)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 1) AND (`occurrence_weekday` = 6)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000076s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 5)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000088s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 1) AND (`occurrence_weekday` = 0)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000120s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 6)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000086s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 1) AND (`occurrence_weekday` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000082s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 7)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000078s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 2)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000082s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 8)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000087s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 3)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000080s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 9)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000079s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 4)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000077s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 10)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000083s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 5)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000082s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 11)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000082s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 6)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000085s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 12)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000092s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 0)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000111s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 13)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000084s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 2) AND (`occurrence_weekday` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000078s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 14)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000075s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 2)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 15)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 3)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 16)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000091s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 4)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000089s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 17)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 5)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000086s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 18)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000081s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 6)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000083s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 19)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 0)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000072s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 20)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000088s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 3) AND (`occurrence_weekday` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000083s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 21)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000097s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 2)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 22)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000076s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 3)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000130s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 23)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000079s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 4)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000078s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 24)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 5)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.001983s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 25)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000088s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 26)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000076s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 0)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000073s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 27)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000088s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`occurrence_week` = 4) AND (`occurrence_weekday` = 1)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:37:07 -0700] (0.000074s) SELECT `id`, `created_at`, `updated_at`, `name`, `month`, `day`, `occurrence_week`, `occurrence_weekday` FROM `calendar_entries` WHERE ((`month` = 12) AND (`day` = 28)) ORDER BY `calendar_entries`.`id`
[calendar] [INFO] [2018-03-27 16:44:25 -0700] (0.000112s) PRAGMA foreign_keys = 1
[calendar] [INFO] [2018-03-27 16:44:25 -0700] (0.000014s) PRAGMA case_sensitive_like = 1
